fileName,Ref
Vinci_TraitePeinture_fra.xml,"Espagne,France,Italie,Rome"
Vinci_TrattatoPittura_ITA.xml,"Amsterdam,Angleterre,Arezzo,Basel,Bologne,Camaldoli,Camerino,Carrara,Cremone,Crotone,Elide,Espagne,Euphranor,Fabriano,Faenza,Florence,Fontainebleau,France,Francfort,Grece,Istrie,Italie,Leyde,Loches,Lombardie,Londres,Lucques,Malte,Mantoue,Milan,Mondovi,MonteCaucaso,Paris,Paros,Pavie,Pise,Ravenna,Rhodes,Rimini,Ripatransone,Rome,Sicile,Suede,Turin,Urbino,Valdarno,Venise,Verone,Vinci"
Zuccari_IdeaPittori.xml,"Italie,Rome,Torino"
Zuccari_Lettera.xml,"Correggio,Florence,ForumBoarium,Genes,Italie,Lazio,Mantoue,Milan,Monferrato,Naples,Rome,TempioDellaSalus,Toscane,Urbino,Venise"
Zuccari_OrigineProgressoAcademiaDissegno.xml,"Adria,Aquilee,Athenes,Capitole,Correggio,Florence,Lucques,Macedoine,Milan,Orvieto,Padoue,Pavie,Rome,Sansepolcro,Vatican"
Accolti_IngannoOcchiProspettiva.xml,"Arezzo,Argos,Florence,France,Italie,Naples,Nil,Pise,Toscane"
Barbaro_PraticaPerspettiva.xml,"Aquilee,Corinthe,Padoue,Venise"
Bosse_SentimentsDistinctionManieresPeinture.xml,"Allemagne,Anvers,Bologne,Cortone,Europe,Flandres,Florence,Fontainebleau,France,Hollande,Italie,Lyon,Mantoue,Nancy,Paris,PaysBas,Perugia,Rome,SaintGermainEnLaye,Tibre,Tours,Utrecht,Vatican,Venise"
Bosse_TraitePratiquesGeometrales.xml,"Chine,Cortone,Italie,Lombardie,Paris,Rome,SaintGermainEnLaye,Tours,Urbino,Venise"
Desargues_ManierePerspectiveDistance.xml,"France,Paris,Rome"
DuBreuil_PerspectivePractique.xml,"France,Lyon,Paris,Tours"
Huret_OptiquePortraiturePeinture.xml,"Allemagne,Ephese,France,Indes,Italie,Milan,Paris,Venise"
LeBicheur_TraictePerspective.xml,"Cologne,Paris"
Leclerc_DiscoursVueOeil.xml,"France,Hollande,Paris"
Sirigatti_PraticaProspettiva.xml,"Florence,Toscane"
Vignola_RegoleProspettivaPratica.xml,"Arezzo,Athenes,Bologne,CittaDiCastello,Corinthe,Espagne,Florence,France,Genes,Italie,Mantoue,Milan,Mons,Rome,Sienne,Toscane,Vatican,Venise"
